id|ville|lat|lng
2715|Prairie du Chien, WI|43.0516505|-91.1412404
2716|Hutchinson, KS|38.0608445|-97.92977429999999
2717|Kennewick Washington|46.2086683|-119.119948
2718|Verona, NY|43.1381455|-75.5706945
2719|Poughkeepsie NY|41.7003713|-73.9209701
2720|Elizabeth, IN|38.1213651|-85.97399949999999
2721|Marion, IL|37.7306054|-88.9331256
2722|Tunica, MS|34.6845455|-90.3828769
2723|Middletown, PA|40.199814|-76.7310806
2724|Enoch, AB|53.4915101|-113.7402951
2725|Blue Ash, OH|39.2320029|-84.3782734
2726|Greenville sc|34.85261759999999|-82.3940104
2727| Beaumont, TX|30.080174|-94.1265562
2728|Cumberland, MD|39.6528654|-78.7625185
2729|Camp Hill, PA|40.23981180000001|-76.9199742
2730|Flintstone, MD|39.70352490000001|-78.5698598
2731|York, PA|39.9625984|-76.727745
2732|New orleans la.|29.95106579999999|-90.0715323
2733|Hickory NC|35.7344538|-81.3444573
2734|Calvert Co, MD|38.49495030000001|-76.5025742
2735|Marlow Heights, MD|38.827668|-76.9439221
2736|Timonium, MD|39.4370508|-76.6196915
2737|Hummels Wharf, PA|40.8317515|-76.8358021
2738|Warsaw, IN|41.2381|-85.8530469
2739|Laconia, NH|43.5278546|-71.4703509
2740|Clearfield, PA|41.0272796|-78.4391876
2741|Aurora, CO|39.7294319|-104.8319195
2742|North Las Vegas, NV|36.1988592|-115.1175013
2743|La Crosse, WI|43.8137751|-91.25190169999999
2744|Riviera Beach, MD|39.1667757|-76.5080177
2745|Albuquerque NM|35.0843859|-106.650422
2746|Hampton, Va.|37.0298687|-76.34522179999999
2747|Marquette, MI|46.5436199|-87.3953713
2748|Hannibal, MO|39.7083789|-91.35848159999999
2749|Southern California|34.9592083|-116.419389
2750|Jefferson, IA|42.0172457|-94.3774232
2751|Beverley|53.841963|-0.435093
2752|Quebec, QC, Canada|46.8138783|-71.2079809
2753|Spencer, IA|43.1450748|-95.144318
2754|Hollywood California|34.0928092|-118.3286614
2755|Chillicothe, Oh|39.3331197|-82.9824019
2756|Bismarck, ND|46.8083268|-100.7837392
2757|Schweiz|46.818188|8.227511999999999
2758|Gran, Norway|60.3591977|10.5727842
2759|Hultsfred|57.49484|15.8416513
2760|Romeo, MI|42.802808|-83.0129874
2761|Selsey, UK|50.730991|-0.793704
2762|Charing Cross, London, UK|51.5090275|-0.1255016
2763|Ysselsteyn, The Netherlands|51.48983339999999|5.896836299999999
2764|Ludinghausen,|51.768214|7.446561699999999
2765|Ysselsteyn, Netherlands|51.48983339999999|5.896836299999999
2766|Donington,|52.845016|-1.3373001
2767|Bradford. UK|53.795984|-1.759398
2768|Quito, Ecuador|-0.1806532|-78.4678382
2769|desmoines iowa|41.5868353|-93.6249593
2770|Marseille,|43.296482|5.36978
2771|Palo Alto, CA|37.4418834|-122.1430195
2772|Blackpool, England|53.8175053|-3.0356748
2773|Križ|45.66426200000001|16.520633
2774|Fréjus, France|43.43315200000001|6.737034
2775|West Warwick, RI|41.70367110000001|-71.5215024
2776|Caguas, PR |18.2387995|-66.035249
2777|Donington, UK|52.845016|-1.3373001
2778|Stavanger|58.9699756|5.7331074
2779|Upminster|51.55591399999999|0.248894
2780|San Juan, PR|18.4655394|-66.1057355
2781|Pwllheli, UK|52.888816|-4.4176339
2782|Estado de México, México|19.4968732|-99.72326729999999
2783|Joensuu, Finland|62.6010155|29.7635719
2784|Vikersund, Norway|59.9659206|9.9950152
2785|Port Jefferson, NY|40.9464875|-73.0692732
2786|Strasburg, PA|39.9831559|-76.1841226
2787|Sesto San Giovanni,|45.5328245|9.2256875
2788|Park City , UT|40.6460622|-111.4979729
2789|Dortmund,|51.5135872|7.465298100000001
2790|Mount Union, PA|40.3845217|-77.8822199
2791|Mission Viejo, CA|33.5968913|-117.6581562
2792|St Austell, UK|50.3403779|-4.7834252
2793|Rancho Cordova, CA|38.5890723|-121.302728
2794|Velence, Hungary|47.2300924|18.6506424
2795|Heredia, Costa Rica|9.9981413|-84.1197643
2796|Idaho Falls, ID|43.49266069999999|-112.0407584
2797|Collegeville, MN|45.59388149999999|-94.3641026
2798|Frankfort, NY|43.038959|-75.070436
2799|Altamont, NY|42.7006324|-74.0337382
2800|Teaneck, NJ|40.8932469|-74.0116536
2801|Augusta, GA|33.4734978|-82.0105148
2802|Anderson, SC|34.5034394|-82.6501332
2803|Playa del Carmen, Mexico|20.6295586|-87.0738851
2804|Beuningen, NL|51.8597237|5.7691067
2805|Beuningen, The Netherlands|51.8597237|5.7691067
2806|Algés, Portugal|38.7010609|-9.230813699999999
2807|Albert Park, VIC|-37.8438609|144.9514536
2808|West Covina, CA|34.0686208|-117.9389526
2809|Central Park, NY|40.7828647|-73.9653551
2810|Hempstead NY|40.7062128|-73.6187397
2811|Newcastle nsw|-32.9282712|151.7816802
2812|Salina, OK|36.2928692|-95.15329659999999
2813|Bardney, Nr. Lincoln|53.210629|-0.318757
2814|Harrogate,|53.99212|-1.541812
2815|Laguna Hills, Ca|33.5916433|-117.6986604
2816|Pecatonica, IL|42.3139078|-89.3592788
2817|Easton pa|40.688432|-75.2207323
2818|Salice Terme, Italy|44.9150729|9.0266001
2819|Marina di Campo|42.7424975|10.2331746
2820|Glendale, CA|34.1425078|-118.255075
2821|Guatemala City|14.6349149|-90.5068824
2822|Livorno|43.548473|10.3105674
2823|Troy IL|38.7292147|-89.8831541
2824|Arezzo, IT|43.46328390000001|11.8796336
2825|pittsburgh at point park|40.4383107|-80.0016108
2826|Montgomery Alabama|32.3792233|-86.3077368
2827|Bossier City, LA|32.5159852|-93.7321228
2828|Henderson, TN|35.4392435|-88.641441
2829|Chesterfield, MO|38.6631083|-90.5770675
2830|Silverton, Or|45.0051213|-122.7831455
2831|Colonie, NY|42.7236699|-73.77132
2832|Bornich, Germany|50.1268442|7.765782499999999
2833|Anykščiai, Lithuania|55.52910199999999|25.1131859
2834|Aldershot, UK|51.248366|-0.7557509
2835|Tufnell Park, London, UK|51.55633479999999|-0.1374941
2836|West Haven, CT|41.2705484|-72.9469711
2837|Krems, Austria|48.40999|15.60384
2838|Mount Buller, Vic, Australia|-37.1467949|146.4489704
2839|Colchester, Essex|51.895927|0.8918740000000001
2840|Southampton|50.90970040000001|-1.4043509
2841|Castle Donington|52.845016|-1.3373001
2842|Waxahachie, TX|32.3865312|-96.8483311
2843|Mestrino, PD|45.4430405|11.7576379
2844|Mechelen, Belgium|51.0258761|4.477536199999999
2845|Belsele|51.1428369|4.0861828
2846|Hemiksem|51.14518|4.33834
2847|Goa|15.2993265|74.12399599999999
2848|'s Hertogenbosch, Netherlands|51.6978162|5.3036748
2849|Willamina, Oregon|45.0787251|-123.4859416
2850|Tauranga, New Zealand |-37.68779749999999|176.1651295
2851|Mangawhai, NZ|-36.1261904|174.5744737
2852|Kelowna, BC|49.8879519|-119.4960106
2853|Ovington,|54.96619699999999|-1.90187
2854|Almería, Spain|36.834047|-2.4637136
2855|Clapham,|51.4636982|-0.1363047
2856|Walton-on-Trent, UK|52.7599019|-1.683351
2857|Cumbria, England|54.5772323|-2.7974835
2858|Bournemouth, United Kingdom|50.719164|-1.880769
2859|Bredene, Belgium|51.2345015|2.9728359
2860|Enmore NSW|-33.90067|151.16768
2861|Gierle, Belgium|51.2671512|4.8677063
2862|Rimini|44.0678288|12.5695158
2863|Valletta, Malta|35.8989085|14.5145528
2864|Perpignan, France|42.6886591|2.8948332
2865|Itu, Brazil|-23.2639992|-47.29967329999999
2866|Fraga|41.5234875|0.3404468
2867|Les Angles, France|42.5772819|2.073585
2868|Lisboa|38.7222524|-9.1393366
2869|Kievit|32.7917178|-79.8760528
2870|Zagreb, Croatia|45.8150108|15.9819189
2871|Wohlen, Switzerland|47.3493653|8.2768762
2872|Pemberton , BC|50.322028|-122.8050498
2873|North Fremantle, WA|-32.0339479|115.753276
2874|Matlock, UK|53.137156|-1.551774
2875|York,|39.9625984|-76.727745
2876|Liverpool, United Kingdom|53.4083714|-2.9915726
2877|Rexburg, ID|43.8231096|-111.7924237
2878|Leiria, Portugal|39.74953310000001|-8.807682999999999
2879|Nutley, NJ|40.8223168|-74.15987249999999
2880|Frankston, VIC|-38.1466246|145.135722
2881|Venice, Italy|45.4408474|12.3155151
2882|Hohenems, AT|47.3608313|9.6867191
2883|Aschaffenburg, Germany|49.9806625|9.135555400000001
2884|Spotsylvania, VA|38.204165|-77.6077865
2885|Malibu, CA|34.0259216|-118.7797571
2886|Pioneertown, CA|34.1564418|-116.4986445
2887|Hampden-Sydney, VA |37.2423746|-78.4597173
2888|Clarks Grove, MN|43.763832|-93.3292623
2889|Orange Beach, AL|30.2697033|-87.5867598
2890|Manaus, AM|-3.1190275|-60.0217314
2891|Chestnut Hill, MA |42.3328668|-71.1727583
2892|Forst, Germany|51.74414590000001|14.6474905
2893|Cross Creek, FL|29.4863595|-82.1650961
2894|Camber,|48.7508343|-122.4812558
2895|Rotherham, UK|53.4326035|-1.3635009
2896|Hagerstown, MD|39.6417629|-77.71999319999999
2897|Murray, UT|40.6668916|-111.8879909
2898|Sittard|51.0006238|5.8864788
2899|Lake Park, FL|26.8003398|-80.0664305
2900|Tampere, FIN|61.4977524|23.7609535
2901|North Plains, OR|45.5970172|-122.9929252
2902|Norje, Sweden |56.12537|14.67962
2903|Daresbury, UK|53.3407186|-2.6329588
2904|Stratford-Upon-Avon, UK|52.19173|-1.708298
2905|Hockenheim, Germany|49.31955199999999|8.5498581
2906|Stevenage, UK|51.903761|-0.196612
2907|Puerto Vallarta, Mexico|20.653407|-105.2253316
2908|St. Gallen, Switzerland|47.4244818|9.3767173
2909|Highland Heights, KY|39.0331169|-84.4518854
2910|Mahnomen, MN|47.31727490000001|-95.9655384
2911|New Town, ND|47.9808483|-102.4901804
2912|Bowling Green, OH|41.3747744|-83.6513229
2913|Birmingham,AL|33.5185892|-86.8103567
2914|Augusta, NJ|41.1446516|-74.7061308
2915|Camp Verde, AZ|34.5636358|-111.8543178
2916|Cardwell, MT|45.8599267|-111.9524875
2917|Fellsmere, FL|27.7676707|-80.6012658
2918|Primm, NV|35.6123359|-115.3880456
2919|Randers, DK|56.460584|10.036539
2920|Syracuse New York|43.0481221|-76.14742439999999
2921|Braga|41.5454486|-8.426506999999999
2922|Pittsburg, PA|40.44062479999999|-79.9958864
2923|Adelaide|-34.9284989|138.6007456
2924|Adelaide, South Australia, Australia|-34.9284989|138.6007456
2925|Las Vegas,  Nv|36.1699412|-115.1398296
2926|Newton Abbot, UK|50.52890499999999|-3.608359999999999
2927|Le Barcarès|42.78773|3.036565
2928|Shawnee, KS|39.02284849999999|-94.7151865
2929|Mission, TX|26.2159066|-98.32529319999999
2930|Williamsville, NY|42.963947|-78.73780909999999
2931|Penn, Buckinghamshire|51.6341088|-0.6701889999999999
2932|Staffordshire, United Kingdom|52.8792745|-2.0571868
2933|Newquay,|50.41549699999999|-5.073719
2934|Derry, UK|54.9966124|-7.3085748
2935|Hillsboro, OR|45.5178398|-122.9360842
2936|Las Vegas|36.1699412|-115.1398296
2937|Malibu, California |34.0259216|-118.7797571
2938|Eureka, MO|38.5025537|-90.62790439999999
2939|Thackerville, OK|33.7934373|-97.14306800000001
2940|Ft Worth, TX|32.7554883|-97.3307658
2941|Coquitlam, BC|49.2837626|-122.7932065
2942|Marksville, La|31.1279652|-92.0662356
2943|Hopewell, VA|37.3043154|-77.28720009999999
2944|Pelham, AL|33.2856687|-86.8099885
2945|Estero Florida|26.438136|-81.8067523
2946|Bristol CT USA|41.67176480000001|-72.9492703
2947|Hiawassee, GA|34.9492586|-83.7573948
2948|Noblesville|40.0455917|-86.0085955
2949|Clarkston MI USA|42.7351196|-83.4192941
2950|El Cajon, CA|32.7947731|-116.9625269
2951|Cupertino, CA|37.3229978|-122.0321823
2952|Edwardsville, IL|38.8114364|-89.95315699999999
2953|Downing Stadium, Randall's Island, NY (New York Pop Festival)|40.795813|-73.922517
2954|Byron, GA|32.6537561|-83.7596295
2955|Camber, UK|50.936711|0.795299
2956|Yonkers, NY|40.9312099|-73.89874689999999
2957|Greenville, NC|35.612661|-77.3663538
2958|Noblesville,IN|40.0455917|-86.0085955
2959|Bowmanville, Ontario|43.9126042|-78.688019
2960|Estacada, OR|45.2944742|-122.3337489
2961|Jacksonville|30.3321838|-81.65565099999999
2962|Atlantic City NJ|39.3642834|-74.4229266
2963|Gurnee, IL|42.3702996|-87.90201859999999
2964|Islington, London, UK|51.5465063|-0.1058058
2965|Orono, ME|44.8831125|-68.6719411
2966|Stafford,|38.4220687|-77.4083086
2967|Wichita Falls,TX|33.9137085|-98.4933873
2968| Dallas, TX|32.7766642|-96.79698789999999
2969|Grand Beach, MB|50.556213|-96.633602
2970|Santa Coloma de Gramenet, Barcelona|41.44458789999999|2.2103217
2971|Healdsburg, CA|38.6104658|-122.8691609
2972|Skanderborg, DK|56.1016425|9.849700799999999
2973|Shawnee, OK|35.3272928|-96.9253004
2974|Palm Desert, CA|33.7222445|-116.3744556
2975|Toronto, Ontario, Canada|43.653226|-79.3831843
2976|Nambour, QLD|-26.6236983|152.9587706
2977|Bonner, MT|46.8789224|-113.8932527
2978|Empoli|43.7178919|10.9477782
2979|Morrovalle|43.3149528|13.5825297
2980|Ascot Vale, VIC, Australia|-37.77674440000001|144.9110705
2981|Schijndel, NL|51.6196625|5.433497399999999
2982|Bono, AR|35.9086842|-90.8026153
2983|Merton, VIC|-36.983333|145.716667
2984|Tolmin, SI|46.1857188|13.7319838
2985|Newport News, VA|37.0870821|-76.4730122
2986|Stockport, England|53.3933086|-2.1266343
2987|Pottsville, PA|40.6856456|-76.195499
2988|Hyannis, MA|41.6524911|-70.2881124
2989|Aarau, CH|47.390434|8.0457015
2990|Gold Coast, QLD, Australia|-28.016667|153.4
2991|Reggio Emilia, Italy|44.6989932|10.6296859
2992|Spring Valley, NY|41.1131514|-74.0437521
2993|Torquay, Australia|-38.333333|144.316667
2994|Claremont, WA|-31.9842456|115.7780005
2995|Novara, Italy|45.44692999999999|8.622161199999999
2996|Greenwood, NE|40.9627758|-96.4411197
2997|Cincinnati OH USA|39.1031182|-84.5120196
2998|Albany NY|42.6525793|-73.7562317
2999|Bathgate Scotland |55.9024|-3.643118
3000|Brunswick, Germany|52.2688736|10.5267696
3001|Mount Pleasant, MI|43.59780749999999|-84.7675139
3002|Manhester, UK|53.4807593|-2.2426305
3003|Charleville-Mézières, France|49.76208500000001|4.726096
3004|Shirley, NY|40.8014876|-72.8676033
3005|Untertürkheim|48.7856737|9.256158700000002
3006|Arlington, MA|42.4153925|-71.1564729
3007|Little Orleans, MD|39.625925|-78.3864002
3008|Farmville, VA|37.3020965|-78.3919401
3009|South Amboy, NJ|40.4778838|-74.290702
3010|Hampton, NH|42.93759319999999|-70.83892190000002
3011|Maderia Beach, FL|27.7980814|-82.79732469999999
3012|Joshua Tree, CA|34.134728|-116.3130661
3013|801 Red River Street, Austin, Texas|30.2684579|-97.73617480000001
3014|Khmelnytskyi,Ukraine|49.422983|26.9871331
3015|Dnipro, Ukraine|48.464717|35.046183
3016|Roanoke, WV|38.9317629|-80.4928678
3017|Winter Park, CO|39.8916537|-105.7630624
3018|Monterey, CA|36.6002378|-121.8946761
3019|Saarbrücken, Germany|49.24015720000001|6.996932699999999
3020|Alvalade - Lisboa|38.7477561|-9.139388900000002
3021|West Columbia, SC|33.9934867|-81.0739825
3022|Troutville, VA|37.4181897|-79.87476269999999
3023|Howell, NJ|40.1645785|-74.2082671
3024|Waterford, ny|42.7925777|-73.6812293
3025|Wareham, MA|41.7614511|-70.71973419999999
3026|Moncton, New Brunswick|46.0878165|-64.7782313
3027|Keene, NH|42.933692|-72.2781409
3028|Saint Petersburg, Fl|27.7676008|-82.64029149999999
3029|Kentish Town,|51.5490952|-0.144084
3030|Franklin, IN|39.4806055|-86.0549863
3031|Bowen Hills, QLD|-27.443194|153.038389
3032|Croydon, PA|40.08733290000001|-74.9034996
3033|Wayne, NE|42.2305588|-97.0178236
3034|My Living Room|36.009472|-95.8855971
3035|Kitty Hawk, NC|36.0646102|-75.7057346
3036|Mount Pleasant, SC|32.8323225|-79.82842579999999
3037|Isle of Palms, SC|32.8194131|-79.7343791
3038|Roermond, The Netherlands|51.1913202|5.9877715
3039|Schijndel, Netherlands|51.6196625|5.433497399999999
3040|Simi Valley, CA|34.2694474|-118.781482
3041|Detroit Lakes, MN|46.8171808|-95.8453253
3042|Charlotte, SC|35.2270869|-80.8431267
3043|Geneva, MN|43.8232933|-93.267708
3044|Montebello, QC|45.6519493|-74.9408715
3045|Thessaloníki,|40.6400629|22.9444191
3046|Thessaloníki, Greece|40.6400629|22.9444191
3047|Tampa fl|27.950575|-82.4571776
3048|Wollongong, NSW|-34.4278121|150.8930607
3049|Pasadena, TX|29.6910625|-95.2091006
3050|Knoxville TN|35.9606384|-83.9207392
3051|Zurich, Switzerland |47.3768866|8.541694
3052|Caracas, Venezuela|10.4805937|-66.90360629999999
3053|Princeton, NJ|40.3572976|-74.6672226
3054|Redwood City, CA|37.48521520000001|-122.2363548
3055|North Wilkesboro, NC|36.1584651|-81.1475841
3056|Canton, NY |44.5956163|-75.1690942
3057|Den Haag, NL|52.0704978|4.3006999
3058|Reston, VA|38.9586307|-77.35700279999999
3059|Westwood Ho!, UK|51.03886199999999|-4.238105
3060|Pittsfield, MA|42.4500845|-73.2453824
3061|North Fitzroy, VIC|-37.7832944|144.9838466
3062|Lommel, BE|51.2304193|5.3110063
3063|Sint-Niklaas, BE|51.1558839|4.154440999999999
3064|Alicante, Spain|38.3459963|-0.4906855
3065|Troy, NY|42.7284117|-73.69178509999999
3066|Brasov, Romania|45.6579755|25.6011977
3067|McLaren Vale, SA|-35.2210309|138.5461247
3068|Pula, HR|44.8666232|13.8495788
3069|Crewe,|53.10040499999999|-2.4438209
3070|Mount Cotton, QLD|-27.6166667|153.2166667
3071|National arena|36.1540122|-115.3294204
3072|Yarra Valley, VIC|-37.6315312|145.4010825
3073|Tilburg Netherlands|51.58525280000001|5.056375
3074|Watertown, NY|43.9747838|-75.91075649999999
3075|Holland, MI|42.7875235|-86.1089301
3076|Shippensburg, PA|40.0506453|-77.5202647
3077|Schaumburg, IL|42.0333607|-88.0834059
3078|Frenchtown, NJ|40.5262138|-75.06156
3079|Newquay, UK|50.41549699999999|-5.073719
3080|Beirut, Lebanon|33.8937913|35.5017767
3081|Eupen|27.8724673|-82.7040269
3082|Luhmühlen, DE|53.2194995|10.2007583
3083|Bruz|39.8180365|-105.0070357
3084| Saugerties, NY|42.0775906|-73.95291259999999
3085|Weert, The Netherlands|51.2519718|5.7138711
3086|Saugerties, NY USA|42.0775906|-73.95291259999999
3087|Cholula,|40.1962464|-75.10128639999999
3088|Sydney Olympic Park, NSW, Australia|-33.8465088|151.0722137
3089|Simpsonville, SC|34.7370639|-82.25428339999999
3090|Stamford, CT|41.0534302|-73.5387341
3091|Clisson,|47.0864509|-1.280468
3092|Bremerton, WA|47.5650067|-122.6269768
3093|Lincolnshire, IL|42.1900249|-87.9084039
3094|Darien, IL|41.7483483|-87.9737943
3095|Salem, MA|42.51954|-70.8967155
3096|Mokena, IL|41.5261437|-87.8892189
3097|Chicago Heights, IL|41.506146|-87.6355995
3098|paramus, nj|40.9445428|-74.0754189
3099|Farmingville, NY|40.8312096|-73.029552
3100|Muncie, IN|40.1933767|-85.3863599
3101|Solingen, Germany|51.1652199|7.0671161
3102|Orillia , Ontario |44.6082465|-79.4196783
3103|Aberdeen|57.149717|-2.094278
3104|Valkenburg, Netherlands|50.86847710000001|5.826448
3105|Johnstown, PA|40.32674069999999|-78.9219698
3106|oakbrook terrace illinois|41.8500302|-87.96450770000001
3107|Minnedosa|50.2470383|-99.83864899999999
3108|Bedford, UK|52.1386394|-0.4667782
3109|Vermont|44.5588028|-72.57784149999999
3110|Diksmuide, BE|51.033331|2.8658393
3111|Helsinki,|60.16985569999999|24.9383791
3112|Sanford, FL|28.8028612|-81.269453
3113|Deinze|50.9875406|3.5235857
3114|Oberhausen|51.4963341|6.863776499999999
3115|Jerome, ID|42.7240732|-114.5186534
3116|Bielefeld, DE|52.0302285|8.532470800000002
3117|King's Cross, London, UK|51.5347488|-0.1245845
3118|Okeechobee, FL|27.2439349|-80.82978279999999
3119|riverside illinois|41.8350316|-87.8228357
3120|Oudeghem|51.0091316|4.0612485
3121|Schriek|51.02744999999999|4.69272
3122|St. Catharines, ON|43.1593745|-79.2468626
3123| taylorville illinois|39.548935|-89.294533
3124|joliet illinois|41.525031|-88.0817251
3125|Jackson, TN|35.6145169|-88.81394689999999
3126|Taylorville, IL|39.548935|-89.294533
3127|metropolis illinois|37.1511655|-88.73199790000001
3128|Sedalia, MO|38.7044609|-93.2282613
3129|St Charles, Mo|38.7881062|-90.4974359
3130|Twin Lakes, WI|42.5311294|-88.2481461
3131|Fort Loramie, OH|40.35143679999999|-84.3738386
3132|Prince George, BC|53.9170641|-122.7496693
3133|Hamilton Ontario|43.2557206|-79.8711024
3134|DuQuion, IL|38.0114393|-89.2361935
3135|Milford, CT|41.2306979|-73.064036
3136|Trenton, NJ|40.2205824|-74.759717
3137|North Adams, MA|42.70091499999999|-73.1087148
3138|Barbican, London, UK|51.51891149999999|-0.0954145
3139|Heber City, UT|40.5070087|-111.4133234
3140|Coldstream, VIC|-37.734|145.383
3141|Dorchester, MA|42.30163049999999|-71.067605
3142|Stevens Point, WI|44.52357920000001|-89.574563
3143|Dana Point, CA|33.4672256|-117.6981014
3144|High Point, NC|35.9556923|-80.0053176
3145|Ysselsteyn,|51.48983339999999|5.896836299999999
3146|Lichtenvoorde, Netherlands|51.98740309999999|6.5693372
3147|Targu-Mures, Romania|46.5385862|24.5514392
3148|Trenčín, Slovakia|48.884936|18.0335208
3149|South Brisbane, QLD|-27.47665|153.01667
3150|Lorain, OH|41.452819|-82.1823746
3151| wheeling illinois|42.1391927|-87.9289591
3152|Midlothian, VA|37.5061069|-77.6490005
3153|Whitefish, MT|48.4106373|-114.3352652
3154|Palm Bay, FL|28.0344621|-80.5886646
3155|Inwood, WV|39.3578781|-78.0399994
3156|Ridgewood, NY|40.7043986|-73.9018292
3157|Pemberton, BC|50.322028|-122.8050498
3158|London England|51.5073509|-0.1277583
3159|Tustin, CA|33.7420005|-117.8236391
3160|Aalborg, DK|57.0488195|9.921747
3161|Castle Donington, United Kingdom|52.845016|-1.3373001
3162|Donnington, UK|51.4158214|-1.3302562
3163|Erfurt, Germany|50.98476789999999|11.02988
3164|Clisson|47.0864509|-1.280468
3165|Belfort|39.0002934|-77.4318392
3166|Clisson, France|47.0864509|-1.280468
3167|Moledo, Portugal|41.8490076|-8.856517499999999
3168|Tolmin, Slovenia|46.1857188|13.7319838
3169|Sölvesborg, Sweden|56.0537433|14.5796878
3170|Lake Perris, CA|33.8569506|-117.1764723
